"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"fsek","Chef Wok @ Steamed Delights (Arab Street)","Chinese",4.4,5,"singapore","Beach Rd 371 #02-44, 199597 Arab Street, Central, Singapore, Singapore,"
"e42l","Rong Hua Hot & Cold Drinks - Golden Mile Food Centre (505 Beach Rd)","",0.0,0,"singapore","505 Beach Road, B1-05, 199583,"
"w6cb","黄大福 Huang Da Fu (Commonwealth Crescent)","Singaporean",5.0,940,"singapore","116 Commonwealth crescent market,"
"hlzp","Jai Thai (Purvis St)","Thai",4.7,99,"singapore","27 Purvis Street #01-01 Singapore 188604,"
"zpv3","Unagiya Ichinoji (Robertson Quay) - Islandwide","Japanese",0.0,0,"singapore","30 Robertson Quay Unit No: #01-05 238251,"
"t10q","boomeranz nasi ayam & western cuisine - Golden Mile Food Centre (505 Beach Rd)","Fried Rice",5.0,200,"singapore","Golden Mile Food Centre, 505, Beach Rd, Central, beach road, 505 golden mile food centre b1-12,"
"u7jj","Toma By The River (The Pier @ Robertson)","Italian",0.0,0,"singapore","80 Mohamed Sultan Road #01-12, The Pier @ Robertson SG239013, S 239013,"
"w1yb","The Book Cafe (Martin Road)","Western",5.0,380,"singapore","20 Martin Road, Seng Kee Building, River Valley, \Twest Central,"
"l8ga","Hong Kong Street Tien Heong (Nex)","",4.4,78,"singapore","23 Serangoon Central, #04-36/37, NEX,"
"omwe","Tokyo Shokudo (Nex)","Japanese",5.0,112,"singapore","23 Serangoon Central #03-06,"
"ixfd","Five Star Fast Food (Golden Mile Hawker Centre)","Indian",4.8,8,"singapore","199583,  Golden Mile Hawker Centre #B1-18, 199583 Bugis/City Hall, Central, Singapore, Singapore,"
"vwg0","Palapa Indonesian Fast Food (Arab Street)","",0.0,0,"singapore","Beach Rd 371 #02-28 City Gate, 199597 Arab Street, Central, Singapore, Singapore,"
"zquy","Hong Yun Fish Soup And Carrot Cake (Upper Boon Keng Market & Food Centre)","Fish Soup",5.0,100,"singapore","Blk 17 Upper Boon Keng Road #01-53,"
"ut0c","So Ramen (Nex) - Islandwide","Ramen",5.0,81,"singapore","23 Serangoon Central, NEX,#B2-58,"
"xz50","Xian Yuan Vegetarian (Kallang Way)","Noodles",4.9,263,"singapore","80 Genting Lane, Ruby Industrial Complex #11-06 S 349565,"
"ri3n","Daily Beer (CHIJMES)","Korean",0.0,0,"singapore","30 Victoria Street, #01-04 Chijmes,"
"ycls","Ah Teo Minced Meat Noodles (Commonwealth Crescent)","Noodles",4.9,39,"singapore","31 Commonwealth crescent market #02-94, Singapore 149644,"
"vfd9","Fruce (NEX)","Beverages",5.0,731,"singapore","23 Serangoon Central, #B2-34, Serangoon, 556083, Singapore,"
"n3ni","Hao Hao Noodle House (Commonwealth Crescent)","Chinese",4.9,153,"singapore","31 Commonwealth Crescent #02-83 Commonwealth Crescent Market & Food Centre Singapore 149644,"
"dpdt","Traditional Fried Hokkien Prawn Mee (Golden Mile Food Centre)","Chinese",4.6,6,"singapore","#01-72, 505 BEACH ROAD, S199583,"
"b0dq","Yaki Yaki Bo (NEX)","Japanese",4.8,92,"singapore","23 Serangoon Central #B1-79, NEX (within &JOY Japanese Food Street),"
"geen","Workspace Grain + Cafe (Guoco Midtown)","Chinese",0.0,0,"singapore","126 Beach Road, #01-11 Guoco Midtown Singapore 189772,"
"v0tq","Anglo Indian Cafe & Bar (Chijmes)","Indian",4.8,99,"singapore","01-13, 30 Victoria Street, Chijmes, Bugis/City Hall, Lower Central,"
"br7t","So Do Fun 蜀都丰 (Guoco Midtown)","Asian",4.8,37,"singapore","120 Beach Road #01-01, Guoco Midtown, Singapore 189769,"
"s9fp","Honguo (Nex)","Chinese",5.0,3049,"singapore","B1-75, Nex, 23 Serangoon Central,"
"erz7","Jia xiang Chao Guo Teow (Golden Mile Food Center)","Chinese",4.9,5,"singapore","#B1-50, Pasir Panjang Food Center, 505 BEACH ROAD, Singapore, 199583,"
"f8bw","Geylang Claypot Rice (Beach Road)","",5.0,9,"singapore","Beach Rd 361 Opposite Concourse, 199576 Arab Street, Central, Singapore, Singapore,"
"tiry","Soon Mee Hoon Kueh (Kallang/Boon Keng)","Asian",0.0,0,"singapore","Upper Boon Keng Rd 17 #01-55, 380017 Kallang/Boon Keng, Central, Singapore, Singapore,"
"x7da","Selera Tiga Puteri (31 Commonwealth Cres)","Malaysian",4.9,345,"singapore","31 Commonwealth Crescent #02-65,"
"v1vx","Botanica (City Gate Mall)","Beverages",3.7,54,"singapore","371 Beach Road #02-42 City Gate
Postal Code: Singapore 199597,"
"v7zs","Guan Chee HK Roast (NEX)","Chinese",4.8,1217,"singapore","B2-63-66 / 70-72 Inside Food Republic, 23 Serangoon Central, Nex, Serangoon, Hougang,"
"d6ds","Xin Kee Hainanese Chicken Rice (Upper Boon Keng Market & Food Centre)","Chicken",4.9,227,"singapore","Blk 17 Upper Boon Keng Road #01-20 Singapore 380017,"
"mcju","Entrepot (1 Unity St)","",0.0,0,"singapore","1 Unity St, Singapore 237983,"
"usjo","Charr'd The Hawker (Beach Rd)","Western",4.9,32,"singapore","Charr'd The Hawker, Beach Rd 505 Golden Mile Food Centre, B1-06, 199583 Arab Street, Central, Singapore, Singapore,"
"ddz5","Siam Seafood Kitchen/ Boraan Siam (City Gate)","Thai",4.8,9,"singapore","371 BEACH ROAD #02-36,"
"jyy4","Tan Ji Seafood Soup (Upper Boon Keng)","Soups",4.9,71,"singapore","17 Upper Boon Keng #01-76  380017, S 380017,"
"s8cu","Dessert First (Liang Seah Street)","Dessert",5.0,748,"singapore","8 Liang Seah Street, #01-04,"
"b60j","Teochew Fish Soup. Noodles (Bidadari Park)","",4.1,9,"singapore","212 Bidadari Park #03-01, S 360212,"
"y8zo","Red House Seafood (Grand Copthorne Waterfront)","Singaporean",5.0,54,"singapore","392 Havelock Road, Level 2, Grand Corpthorne, Waterfront Hotel.,"
"rhw2","Madison's (Pullman Singapore)","Western",0.0,0,"singapore","Level 1 at Pullman Singapore Hill Street, 1 Hill St, Singapore 179949,"
"acek","Ah Jie Hokkien Mee (Ang Mo Kio)","Singaporean",4.9,33,"singapore","560721, 560721 Ang Mo Kio, North, Singapore, Singapore,"
"vsgh","Tanoke (7 Purvis Street)","",0.0,0,"singapore","7 Purvis St, Level 2, Singapore 188586, S 188586,"
"qgns","Rosso Vino (15 Merbau Rd) - Islandwide","Pizza",3.5,11,"singapore","15 Merbau Road, River Valley, West Central,"
"w6sx","Saveur Thai (Ang Mo Kio)","",4.9,1701,"singapore","Blk 721 Ang Mo Kio Avenue 8, #01-2823,"
"ygvr","MANOW (Ang Mo Kio)","",0.0,0,"singapore","Food Loft (Ang Mo Kio Avenue 8), Ang Mo Kio Ave 8 721 Stall 5, 560721 Ang Mo Kio, North, Singapore, Singapore,"
"c5mu","HK Style Soy Sauce (Golden Mile Food Centre)","Chinese",0.0,0,"singapore","#B1-56, 505 BEACH ROAD, S199583,"
"z44z","118 Commonwealth Seafood (Commonwealth Crescent)","Chinese",4.9,237,"singapore","118 Commonwealth Crescent #01-29 SG140118,"
"kzuo","Thai Kup Baan Dee Dee (City Gate)","Thai",4.2,26,"singapore","371 Beach Road #01-35, City Gate SG199597,"
"csq3","Khao Hom By Rung Mama (Dijitsun Mall) - Islandwide","Thai",5.0,95,"singapore","5 Ang Mo Kio Central 2, Dijitsun Mall, #01-06, 569663,"
"jvr5","Yong Tau Fu by Xiang Garden (Kallang/Boon Keng)","Chinese",4.8,8,"singapore","#01-52, 380017 Kallang/Boon Keng, Central, Singapore, Singapore,"
"enbd","SEORAE JIB (NEX)","Korean",4.9,403,"singapore","#B1-73/74, 21 Serangoon Central, Serangoon NEX,"
"j9cm","Lau Di Fang Scissors Cut Curry Rice (Food Republic - NEX)","Chinese",4.7,210,"singapore","23 Serangoon Central #B2-63 to 66 & 70 to 72,"
"swd9","Hannibal European Grill & Bar (Robertson Walk)","Pizza",4.4,47,"singapore","80 Mohamed Sultan Road, #01-03/04, #01-05/06 The Pier @ Robertson Walk, Singapore 239013,"
"x1ao","Mondo Mio Italian Restaurant & Wine Bar (Robertson Quay)","Pizza",4.9,315,"singapore","30 Robertson Quay, Riverside View, #01-02A/03,"
"pvyw","Joo Bar (Tan Quee Lan)","",4.8,10,"singapore","5 Tan Quee Lan Street, Beach Road Conservation Area,"
"x0gr","El Mero Mero (CHIJMES)","Mexican",3.3,141,"singapore","Chijmes, 30 Victoria Street, #01-19,"
"kors","TAAN IZA-BAR (1 Liang Seah St) - Islandwide","Japanese",4.8,28,"singapore","1 Liang Seah Street, #01-03/04 ,Singapore 189022,"
"qsj4","Grains & Leaf (Arab Street)","",0.0,0,"singapore","BLK 505 BEACH ROAD GOLDEN MILE FOOD CENTRE #B1-01 S(199583),"
"empy","Diandin Leluk Thai Restaurant (City Gate) - islandwide","",0.0,0,"singapore","371 Beach Road, City Gate, #01-17/18,"
"z4iv","Shabu-GO (NEX)","Japanese",0.0,0,"singapore","23 Serangoon Central, #B1-80 NEX,"
"y4lf","Tamago-EN (NEX)","Japanese",4.8,656,"singapore","23 Serangoon Central , #02-K5/K6 NEX,"
"rv9r","341 Beach Road Pho (Original)","Vietnamese",5.0,211,"singapore","341 Beach Road #01-06,"
"nbot","Putian Heng Hwa Cuisine (Nex)","Noodles",4.7,116,"singapore","23 Serangoon Central #04-36/37 Stall 13,"
"snz8","Thai Basil Bowl (Kallang/Boon Keng)","Thai",4.9,14,"singapore","SinFoodie (Solaris@Kallang) 幸福地 FoodCourt, Kallang Wy 164, 349248 Kallang/Boon Keng, Central, Singapore, Singapore,"
"y0tx","Almost Famous Craft Beer Bar (30 Victoria Street)","Western",0.0,0,"singapore","30 Victoria Street, Chijmes, 01-06,"
"v3bl","Ah Gu Kaka Wa (Djitsun Mall)","Chinese",5.0,507,"singapore","#01-01, 5 Ang Mo Kio Central 2, Djitsun Mall, Ang Mo Kio/Toa Payoh,"
"y8ko","EAT. (NEX)","Noodles",4.6,597,"singapore","23 Serangoon Central #01-59/60 Singapore 556083,"
"vuv8","Madam Tyrant (Bidadari Park Drive)","Chinese",0.0,0,"singapore","212 Bidadari Park Dr #03-01 S360212, S 360212,"
"v2pu","Hong Kong Street Old Chun Kee (Commonwealth)","Noodles",4.9,659,"singapore","117 Commonwealth Drive, #01-733,"
"dr2x","Putian Heng Hwa Cuisine & Lobster King Ramen (Raffles Quay)","",0.0,0,"singapore","18 Raffles Quay #01-38/39 SG048582,"
"fhd4","The Incredible Beer Co. (Holland Village) - Home-Based Vendor","Western",0.0,0,"singapore","48 Taman Warna, Singapore 276378,"
"lvgp","Bella Pizza Pte Ltd (Riverside View) - Islandwide","Italian",0.0,0,"singapore","30 Robertson Quay #01-14 Riverside view , Singapore 238251,"
"deo9","Ah B Seafood White Mee Hoon (Golden Mile Food Centre)","Chinese",0.0,0,"singapore","#01-77, Golden Mile Food Centre, 505 BEACH ROAD, Singapore S199583,"
"w0md","Lewu Cafe (Bukit Timah Road)","Thai",5.0,314,"singapore","879 Bukit Timah Road,"
"klwk","Donburi No Tatsujin (Food Loft Ang Mo Kio Avenue 8)","Rice Dishes",4.9,549,"singapore","Blk 721 Ang Mo Kio Avenue 8, #01-2823 Food Loft, S560721,"
"v8pl","Deen Tiga Rasa (Golden Mile Food Center)","Malaysian",4.9,310,"singapore","B1-15/16 505 Beach Road, Golden Mile Food Center, Arab Street, Upper central,"
"mzub","Ah Ying Lao Huo Tang阿英老火汤 (Upper Boon Keng Road)","Soups",4.9,43,"singapore","17 Upper Boon Keng Road #01-77, S 380117,"
"g282","Soon Tofu (AMK)","Korean",5.0,373,"singapore","721 Ang Mo Kio Ave 8,"
"vypj","Flying Pig Thai Restaurant - CityGate (Arab Street)","",0.0,0,"singapore","371 Beach Road, City Gate, #02-03, 199597, Singapore, Singapore,"
"u154","Tim Hortons (NEX)","Coffee",5.0,7,"singapore","NEX, 23 Serangoon Central, #01-10 Singapore 556083,"
"dttc","Louisa Coffee (130 Beach Road)","Coffee",4.9,143,"singapore","130 Beach Road #01-13/14, Guoco Midtown, S189774,"
"s4hh","Madrinaa Italiano (Chip Bee Garden)","Pizza",4.7,264,"singapore","01-60 Chip Bee Gardens Holland Village Blk 44 Jalan Merah Saga Singapore 278116,"
"i4nl","&Joy Japanese Food Street (NEX)","Japanese",4.8,556,"singapore","23 Serangoon Central, Nex B1-79 556083,"
"mu8z","Chong Ji Chef Wok (City Gate)","Asian",4.2,85,"singapore","371 Beach Road #02-02 City Gate 199597,"
"ac1f","Mufiz Spice Restaurant (Boon Keng) - Islandwide","Indian",4.9,45,"singapore","Blk 18, Upper Boon Keng, #01-1121, Singapore - 380018,"
"qj7f","Wanpo Tea Shop (NEX)","Beverages",5.0,61,"singapore","23 Serangoon Central, NEX #B2-58/59 SG556083, S 556083,"
"a2t3","Zui Yun Nan 最云南 (Bugis/City Hall)","Asian",0.0,0,"singapore","188091, 188091 Bugis/City Hall, Central, Singapore, Singapore,"
"s6di","Saveur  (Purvis Street)","Italian",5.0,42,"singapore","5 Purvis St, #01-04, Singapore 188584,"
"yv7a","NIAP NIAP! (Lorong Chuan)","Singaporean",0.0,0,"singapore","Lorong Chuan 277, 556771 Serangoon, North, Singapore, Singapore,"
"c247","Chef China 华厨 (Beach Road) - Islandwide","Chinese",4.9,21,"singapore","101 Beach Road #01-01 Singapore 189703,"
"krk9","Hachimaru (Beach Road)","Chinese",0.0,0,"singapore","349, Beach Road, Rochor, 199570,"
"w2hl","Jason Niang Dou Fu (Beach Road)","Singaporean",5.0,803,"singapore","321 Beach Road,"
"y347","Bali Thai (Nex) - Islandwide","Thai",5.0,83,"singapore","23 Serangoon Central, #02-13, Nex,"
"u8rk","Ramen KIOU (NEX)","Ramen",4.9,83,"singapore","23 Serangoon Central, #B1-80 NEX,,"
"u7a9","An Acai Affair (Nex)","Dessert",5.0,489,"singapore","23 Serangoon Central #B2-53 NEX,"
"v4ok","Thye Hong Prawn Noodles (Food Republic - NEX)","Noodles",4.5,639,"singapore","B2 - 63 And B2 - 70 To 72, 23 Serangoon Central, Nex, Serangoon, Hougang, North,"
"yn00","ADDA (Arab Street)","Indian",2.2,13,"singapore","7500E Beach Rd, #01-201 Diners Club Building, S199595,"
"y9gh","Chinatown Tan's Tutu (Nex)","",5.0,273,"singapore","Nex Serangoon Level 3 K15,"
"qtcc","Whampoa Nan Xiang Chicken Rice (Ang Mo Kio Avenue 4)","Chinese",0.0,0,"singapore","Block 159 Ang Mo Kio Ave 4, Food Tyrant , Singapore 560159,"
"x5ru","D&Z Satay & Chicken Wing Specialist (Golden Mile Complex)","Asian",4.8,195,"singapore","505 Beach Rd, B1-07,"
"c0zz","Wanoniku (Ang Mo Kio Avenue 5)","Japanese",5.0,60,"singapore","Block 181 Ang Mo Kio Ave 5 SG560181,"
"fomw","Chao Wei Kway Chap (SERANGOON CENTRAL DRIVE)","",3.3,7,"singapore","261 SERANGOON CENTRAL DRIVE #01-15 SINGAPORE 550261,"
"n9kz","Seoul Yummy (NEX)","Korean",4.8,316,"singapore","#B1-45 NEX 23 Serangoon Central, Singapore 556083,"
"fpxi","Tenjin (Raffles City)","Pizza",4.8,50,"singapore","252 North Bridge Road, #B1-46,"
"y8qm","Kingdom of Belgians (Rodky Street)","Asian",3.8,28,"singapore","8, RODYK STREET, #01-05/06,"
"fyqz","Island Creamery (Bukit Timah)","Dessert",5.0,70,"singapore","211 Holland Avenue, Holland Road Shopping Centre, Unit number  02-03,"
"k0ke","Sichuan Alley (Capitol)","Chinese",4.9,30,"singapore","13 Stamford Road,  B1-29/30 Singapore 178905,"
"w627","TAG Espresso (Raffles City)","Coffee",4.9,13,"singapore","252 North Bridge Road #B1-49, Raffles City Shopping Centre,"
"y5jq","Toast Box (NEX)","Coffee",5.0,2309,"singapore","23 Serangoon Central #B2-58/59 NEX S556083,"
"v5kn","Warehouse (River Valley)","Pizza",5.0,22,"singapore","Blk 3C river Valley road #01-09,"
"ga5a","The Priority Club - Panini/Pizza/Pasta (Holland Ave) - Islandwide","Sandwiches",0.0,0,"singapore","118 Holland Ave, #01-06, Raffles Holland V, Singapore 278997,"
"v2es","(pandago) Original Sin (Chip Bee Garden)","Mediterranean",3.8,179,"singapore","#01-62, Blk 43, Jalan Merah Saga, Holland Village Chip Bee Gardens, Bukit Timah,"
"v0ap","Sufood (Raffles City)","Vegetarian",4.9,80,"singapore","02-19, Raffles City Shopping Centre, 252 North Bridge Road, Lower Central, Bugis/City Hall,"
"tral","The Dabbawalla (Quayside)","Indian",4.9,89,"singapore","60 Robertson Quay #01-10/11 The Quayside,"
"mzek","Tipsy Flamingo (Raffles City)","",0.0,0,"singapore","252 North Bridge Road #01-17A, Raffles City Shopping Centre, SG179103,"
"y1zy","Boomarang Bistro & Bar (The Quayside)","Western",4.8,161,"singapore","60 Robertson Quay #01-15 The Quayside,"
"y9zn","Publico Ristorante (Robertson Quay)","Pizza",4.8,551,"singapore","1 Nanson Road, Singapore,"
"wozt","Heng Cuisine Pte Ltd (Golden Mile Tower)","",4.9,14,"singapore","GOLDEN MILE TOWER,#B1-56 Beach Rd 6001, 199589 Kallang/Boon Keng, Central, Singapore, Singapore,"
"eq1m","261 Dessert (Serangoon Central)","Dessert",4.9,5,"singapore","261 Serangoon Central Drive #01-15 SG550261,"
"e6og","Botany (Robertson Quay)","Western",4.8,48,"singapore","86 Robertson Quay, #01-03,"
"w6zy","RedTail Bar (Clarke Quay)","Beverages",5.0,1,"singapore","01-04, 3C River Valley Road, The Cannery, Clarke Quay, Lower Central,"
"tzib","iCook Zone (Bugis/City Hall)","",0.0,0,"singapore","179098,  peninsula plaza, 179098 Bugis/City Hall, Central, Singapore, Singapore,"
"hx7f","Rakhang Authentic Thai Kitchen (Kallang/Boon Keng)","",4.3,12,"singapore","Upper Boon Keng Rd 5, 380005 Kallang/Boon Keng, Central, Singapore, Singapore,"
"bav8","Kin Ba Ba (Havelock Road)","Asian",4.9,154,"singapore","737 Havelock Road Singapore 169653,"
"m5uo","Lai Lai Xing Fishball Noodle (Ang Mo Kio Avenue 10)","Noodles",4.4,190,"singapore","555 Ang Mo Kio Avenue 10 #01-1936,"
"quww","Toast Junction (Food Junction - Raffles City)","Coffee",4.6,116,"singapore","252 North Bridge Road #03-15/16/17, Raffles Shopping Centre,"
"ikcc","Chunky Lobsters (2 Havelock Road)","American",4.9,26,"singapore","2 Havelock Road ,059763 , B1-29,"
"n3vx","THAT Thai Place (Beach Road)","Thai",0.0,0,"singapore","Beach Rd 302 #01-02, 199600 Arab Street, Central, Singapore, Singapore,"
"kg4c","Rollin Cheese Dogs (River Valley Road)","Fast Food",0.0,0,"singapore","3B River Valley Road, #01-07, Singapore 179021,"
"t5j5","CJ Fried Chicken (Holland)","Chicken",5.0,85,"singapore","267 Holland Ave,"
"sl6i","Carrotsticks (Robertson Quay)","Western",5.0,46,"singapore","7 Rodyk St #01-34 238216,"
"lwbe","Super Loco (Robertson Quay) - Islandwide","Mexican",4.5,18,"singapore","#01-13, The Quayside, 60 Robertson Quay, River Valley, West Central,"
"oaij","Marusaya (Robertson Quay) - Islandwide","Japanese",0.0,0,"singapore","#01-01, 86 Robertson Quay, Robertson Blue, West Central, River Valley 238245,"
"v3rq","Toby's Estate (Rodky Street)","Western",5.0,370,"singapore","01-03/04, 8 Rodyk Street, River Valley,"
"diax","1 Taste Grill (Ang Mo Kio Avenue 5)","Asian",0.0,0,"singapore","181 Ang Mo Kio Ave 5, Block 181, Singapore 560181,"
"v4td","Havelock Teochew Porridge (717 Havelock Rd)","Chinese",4.9,1388,"singapore","715/717 Havelock Road, Tiong Bahru, West Central,"
"v2pb","Pow Sing Kitchen (Serangoon Gardens Way)","Rice Dishes",4.9,3481,"singapore","59 Serangoon Gardens way, Serangoon, Hougang,"
"y8jw","Gabbar Bistro Bar (Clarke Quay)","",5.0,18,"singapore","3E River Valley Road #01-05/06, Block E Clarke Quay. The Circuit SG179024,"
"v0sp","SENS Dining (Holland Avenue)","Seafood",4.9,278,"singapore","243 Holland Avenue Unit No,"
"c53p","Al Dharsha Indian Cuisine (Beach Road)","Indian",0.0,0,"singapore","6001 Beach Road #01-50, Golden Mile Tower SG199589,"
"y8zp","Salaam Bombay (Robertson Quay)","Indian",3.0,148,"singapore","86 Robertson quay BAR BAR BLACK SHEEP S 238245,"
"xjox","Tapas 24 (Robertson Quay)","Mediterranean",5.0,25,"singapore","60 Robertson Quay, #01-04 Quayside,"
"bjr2","Tomo Tokyo (Clarke Quay)","",0.0,0,"singapore","3A River Valley Rd, #01 - 04,"
"n030","Lau Wang Claypot Delights (Serangoon Central) - Islandwide","Chinese",5.0,25,"singapore","263 Serangoon Central Drive #01-43,"
"u066","Milkfish (Raffles City)","Soups",5.0,265,"singapore","252 North Bridge Road, Raffles City Shopping Centre, B1-44F, S 179103,"
"q2o6","Riverside Canton Claypot Cuisine (NEX)","Chinese",4.3,28,"singapore","23 Serangoon Central #B1-34/35 NEX,"
"w0gy","MOS Burger (Raffles City)","Burgers",5.0,289,"singapore","252 North Bridge Road, #B1-38, Raffles City,"
"szj9","The Skewer Bar (Havelock)","",0.0,0,"singapore","727 Havelock Road, Bukit Merah, 169648,"
"ulon","Klang Bak Kut Teh 江记巴生肉骨茶 (Serangoon Central Drive)","",4.3,18,"singapore","261 Serangoon Central Drive #01-15, S 550261,"
"m5ju","Chan's Wanton Noodle And Fish Soup (262 Serangoon Central Drive)","Chinese",4.2,75,"singapore","Blk 262 Serangoon Central Drive, #01-89, Serangoon, 550262,,"
"lbvp","Kenangan Coffee (Raffles City)","Beverages",5.0,73,"singapore","B1-K10, Raffles City Shopping Centre Singapore, 252 North Bridge Road SG179103,"
"x3vm","Chuang Yi Claypot Delights (Coffee Sense)","Rice Dishes",4.9,425,"singapore","BLK 181 ANG MO KIO AVE 5 #01-2922 S560181,"
"cgbg","Tian Le Fish Soup Ban Mian (204 Serangoon Central)","Asian",4.7,55,"singapore","Blk 204 Serangoon Central,#01-114 Singapore 550204,"
"adl0","MASHI NO MASHI (Guoco Midtown)","Fast Food",4.9,10,"singapore","124 Beach Road, #01-04, Guoco Midtown Singapore, Singapore 189771, S 189771,"
"pjal","Q Lao Korean Style Hotpot (Ang Mo Kio Avenue 5)","Korean",0.0,0,"singapore","181 Ang Mo Kio Ave 5, #01-2922, Singapore 560181,"
"su4v","Ushiyama Yakiniku (Holland Avenue)","Japanese",0.0,0,"singapore","Ushiyama Yakiniku 牛山 焼肉, Holland Ave 251, 278981 Holland Village, Outer Central, Singapore, Singapore,"
"mpfj","Chong Qing Jiang Hu 重庆江湖 (Funan)","Chinese",0.0,0,"singapore","107 North Bridge Rd, #01-19/20, S 179105,"
"ac90","Chuan Seafood Restaurant (Clarke Quay)","Asian",0.0,0,"singapore","Robertson Quay 86 86 robertson quay #01-02 singapore 238245, 238245 Clarke Quay, Central, Singapore, Singapore,"
"u5bc","Jia yang di 家羊地 (Havelock Road)","",4.9,17,"singapore","Havelock Rd 741, 169655 Tiong Bahru, Central, Singapore, Singapore,"
"olb2","Western@jin (Ang Mo Kio)","Western",4.9,13,"singapore","Ang Mo Kio Ave 10 574 #01-1825, 560574 Ang Mo Kio, North, Singapore, Singapore,"
"ho36","正南柒百 Zheng Nan Qi Bai (Excelsior Shopping Centre)","Chinese",5.0,101,"singapore","Excelsior Shopping Centre, Coleman St 5, 01-01A  , 179805 Bugis/City Hall, Central, Singapore, Singapore,"
